NCBI ID	NCBI Symbol	TaxID	likely
85329	LGALS12	9606	likely
85363	TRIM5	9606	likely
85403	EAF1	9606	likely
85420	Prkcq	10116	less likely
85421	Prkd1	10116	less likely
85423	Tfpt	10116	likely
85441	HELZ2	9606	likely
85453	TSPYL5	9606	likely
85457	CIPC	9606	likely
85482	Nbn	10116	likely
85483	Ciita	10116	likely
85509	MBD3L1	9606	likely
89780	WNT3A	9606	likely
89803	Sfrp4	10116	likely
89816	Picalm	10116	less likely
89819	Bud31	10116	likely
89820	Prmt3	10116	likely
89825	Nap1l1	10116	likely
89870	TRIM15	9606	likely
90378	SAMD1	9606	likely
90390	MED30	9606	likely
90523	MLIP	9606	likely
90665	TBL1Y	9606	likely
90780	PYGO2	9606	likely
90826	PRMT9	9606	likely
90853	SPOCD1	9606	likely
91433	RCCD1	9606	likely
91607	SLFN11	9606	likely
91646	TDRD12	9606	likely
91662	NLRP12	9606	likely
91746	YTHDC1	9606	likely
92002	CCNQ	9606	likely
92129	RIPPLY1	9606	likely
92140	MTDH	9606	likely
92552	ATXN3L	9606	likely
92815	H2AC25	9606	likely
93649	MYOCD	9606	likely
93674	Nat8f3	10090	likely
93679	Trim8	10090	likely
93684	Selenof	10090	likely
93686	Rbfox2	10090	likely
93696	Chrac1	10090	likely
93697	Ice2	10090	likely
93759	Sirt1	10090	likely
93765	Ube2n	10090	likely
93836	Rnf111	10090	likely
93871	Brwd1	10090	likely
93973	ACTR8	9606	likely
94088	Trim6	10090	likely
94091	Trim11	10090	likely
94092	Trim16	10090	likely
94093	Trim33	10090	likely
94112	Med15	10090	likely
94165	Cabin1	10116	likely
94186	Strn3	10090	likely
94195	S100a9	10116	less likely
94239	H2AZ2	9606	likely
94241	TP53INP1	9606	likely
94244	Fkbp6	10090	likely
94275	Maged1	10090	likely
94342	Bag6	10116	likely
94352	Loxl2	10090	likely
96764	TGS1	9606	likely
97064	Wwtr1	10090	likely
97122	H4c14	10090	likely
97165	Hmgb2	10090	likely
97908	H3c8	10090	likely
98386	Lbr	10090	likely
98415	Nucks1	10090	likely
98424	Tp53bp2	10090	likely
98496	Pid1	10090	likely
98558	Mael	10090	likely
98758	Hnrnpf	10090	likely
99311	Commd7	10090	likely
99480	Dnttip2	10090	likely
99890	Prmt6	10090	likely
99982	Kdm1a	10090	likely
100683	Trrap	10090	likely
100764	Rita1	10090	likely
101206	Tada3	10090	likely
101540	Prkd2	10090	less likely
101543	Wtip	10090	likely
101612	Grwd1	10090	likely
101631	Pwwp2b	10090	likely
101685	Spty2d1	10090	likely
101739	Psip1	10090	likely
101867	Rrp8	10090	likely
102162	Taf5l	10090	likely
102182	Prmt9	10090	likely
102774	Bbs4	10090	likely
102920	Cenpi	10090	likely
102991	Ezhip	10090	likely
103136	Pwp1	10090	likely
103468	Nup107	10090	likely
103537	Mbtd1	10090	likely
103551	Epop	10090	likely
103554	Psme4	10090	likely
103573	Xpo1	10090	likely
103583	Fbxw11	10090	likely
103806	Maml1	10090	likely
104263	Kdm3a	10090	likely
104271	Tex15	10090	likely
104416	Bap1	10090	likely
104457	0610010K14Rik	10090	likely
104625	Cnot6	10090	likely
104721	Ddx1	10090	likely
105203	Tasor2	10090	likely
105246	Brd9	10090	likely
105689	Mycbp2	10090	likely
105787	Prkaa1	10090	less likely
106389	Eaf2	10090	likely
106504	Stk38	10090	likely
106583	Scaf8	10090	likely
106931	Kctd1	10090	likely
107182	Btaf1	10090	likely
107321	Lpxn	10090	likely
107351	Kank1	10090	likely
107392	Brms1	10090	likely
107435	Hat1	10090	likely
107566	Arl2bp	10090	likely
107568	Wwp1	10090	likely
107765	Ankrd1	10090	likely
107817	Jmjd6	10090	likely
107829	Thoc5	10090	likely
107869	Cth	10090	likely
107932	Chd4	10090	likely
107951	Cdk9	10090	likely
107976	Babam2	10090	likely
108000	Cenpf	10090	likely
108058	Camk2d	10090	less likely
108079	Prkaa2	10090	less likely
108098	Med21	10090	likely
108100	Baiap2	10090	likely
108155	Ogt	10090	likely
108160	Fam50a	10090	likely
108161	Fam50b	10090	likely
108671	Dnajc9	10090	likely
108705	Pttg1ip	10090	likely
108767	Pnrc1	10090	likely
108829	Jmjd1c	10090	likely
108937	Rnf169	10090	likely
108960	Irak2	10090	likely
108989	Tpr	10090	likely
109095	Rbm15b	10090	likely
109108	Slc30a9	10090	less likely
109113	Uhrf2	10090	likely
109115	Supt3	10090	likely
109151	Chd9	10090	likely
109181	Trip11	10090	likely
109275	Actr5	10090	likely
109331	Rnf20	10090	likely
109333	Pkn2	10090	likely
109552	Sri	10090	likely
109593	Lmo3	10090	likely
109594	Lmo1	10090	likely
109689	Arrb1	10090	likely
109711	Actn1	10090	less likely
110052	Dek	10090	likely
110147	Ehmt2	10090	likely
110157	Raf1	10090	less likely
110524	Dgkq	10090	likely
110616	Atxn3	10090	likely
110651	Rps6ka3	10090	likely
110749	Chaf1b	10090	likely
110958	M1ap	10090	likely
111241	Hmga1b	10090	likely
112398	EGLN2	9606	likely
112399	EGLN3	9606	likely
112400	Nrg1	10116	less likely
112405	Egln1	10090	likely
112406	Egln2	10090	likely
112858	TP53RK	9606	likely
112869	SGF29	9606	likely
112885	PHF21B	9606	likely
112950	MED8	9606	likely
113892	Nat8f3	10116	likely
113894	Sqstm1	10116	likely
113898	Prdx5	10116	likely
113922	Selenof	10116	likely
113948	Bbs2	10116	likely
113970	Magi2	10116	less likely
114028	Ctnnd2	10116	likely
114049	BUD23	9606	likely
114087	Banf1	10116	likely
114212	Chek2	10116	likely
114490	Cited2	10116	likely
114491	Cited4	10116	likely
114494	Ccna2	10116	likely
114510	Mllt3	10116	likely
114512	Aatf	10116	likely
114520	Strn3	10116	likely
114521	Tdg	10116	likely
114548	NLRP3	9606	likely
114562	Cdc37	10116	likely
114592	Aurkb	10116	likely
114606	Tle6	10090	likely
114609	TIRAP	9606	likely
114612	Ddx39b	10116	likely
114629	Slc26a3	10116	less likely
114637	Hmgn2	10116	likely
114642	Brdt	10090	likely
114705	Rgs14	10116	less likely
114741	Supt16	10090	likely
114774	Pawr	10090	likely
114825	PWWP2A	9606	likely
114839	Ccnc	10116	likely
114906	Pkia	10116	less likely
115098	CCDC124	9606	likely
115426	UHRF2	9606	likely
115771	Usp2	10116	likely
116447	TOP1MT	9606	likely
116457	Mapk8ip1	10116	likely
116458	Ipo13	10116	likely
116464	Ncoa6	10116	likely
116547	S100a8	10116	less likely
116549	Csnk2a1	10116	likely
116550	Atp5f1c	10116	likely
116554	Mapk8	10116	less likely
116555	Nup107	10116	likely
116590	Mapk1	10116	less likely
116633	Akap8	10116	likely
116646	Tpt1	10116	likely
116670	Ppp1r12a	10116	less likely
116671	Cdk5r1	10116	likely
116685	Lmnb1	10116	likely
116698	Trim28	10116	likely
116722	Psmd10	10116	likely
116725	Ube2n	10116	likely
116904	Alpk3	10090	less likely
116931	MED12L	9606	likely
116940	Tgs1	10090	likely
116986	AGAP2	9606	less likely
117024	Crym	10116	likely
117045	Eif4e	10116	less likely
117056	H3f3b	10116	likely
117060	Ubr5	10116	likely
117063	Ptpn2	10116	likely
117143	TADA1	9606	likely
117149	Tirap	10090	likely
117152	Cand1	10116	likely
117183	Rgcc	10116	likely
117242	Tenm2	10116	less likely
117262	Psmc4	10116	likely
117263	Psmc1	10116	likely
117268	Khdrbs1	10116	likely
117273	Rhoa	10116	less likely
117280	Hnrnpu	10116	likely
117287	Park7	10116	likely
117505	Csrp3	10116	likely
117514	Txnip	10116	likely
117519	Keap1	10116	likely
117535	Chd4	10116	likely
117542	Baiap2	10116	likely
117553	Uba3	10116	likely
117584	RFFL	9606	likely
117854	TRIM6	9606	likely
117855	Sf1	10116	likely
119392	SFR1	9606	likely
120376	POU2AF3	9606	likely
120892	LRRK2	9606	likely
120935	CCDC38	9606	likely
121504	H4C16	9606	likely
122402	TDRD9	9606	likely
123016	TTC8	9606	likely
123169	LEO1	9606	likely
124359	CDYL2	9606	likely
124512	METTL23	9606	likely
124790	HEXIM2	9606	likely
124944	C17orf49	9606	likely
125476	INO80C	9606	likely
125997	MBD3L2	9606	likely
126272	EID2B	9606	likely
126374	WTIP	9606	likely
128854	TSPY26P	9606	likely
129401	NUP35	9606	likely
129880	BBS5	9606	likely
130951	M1AP	9606	likely
131909	ARB2BP	9606	likely
132243	H1-8	9606	likely
133396	IL31RA	9606	less likely
133522	PPARGC1B	9606	likely
133746	JMY	9606	likely
134145	ATPSCKMT	9606	likely
134728	IRAK1BP1	9606	likely
135112	NCOA7	9606	likely
136319	MTPN	9606	likely
137735	ABRA	9606	likely
139886	SPIN4	9606	likely
140290	TCP10L	9606	likely
140583	Chek1	10116	likely
140593	Siah2	10116	likely
140597	TCEAL2	9606	likely
140654	Rps3	10116	likely
140657	Faf1	10116	likely
140858	Wdr5	10090	likely
140898	Arhgef5	10116	less likely
140908	Cdk5	10116	likely
140926	Daxx	10116	likely
140934	Elp1	10116	likely
140938	Psmc3ip	10116	likely
143241	DYDC1	9606	likely
143689	PIWIL4	9606	likely
144108	SPTY2D1	9606	likely
146059	CDAN1	9606	likely
147339	ARK2N	9606	likely
147746	HIPK4	9606	likely
148479	PHF13	9606	likely
149563	SRARP	9606	likely
149603	RNF187	9606	likely
149628	PYHIN1	9606	likely
149951	COMMD7	9606	likely
150094	SIK1	9606	less likely
150572	SMYD1	9606	likely
150684	COMMD1	9606	likely
150709	ANKAR	9606	likely
151194	METTL21A	9606	likely
151507	MSL3B	9606	likely
151636	DTX3L	9606	likely
151871	DPPA2	9606	likely
152098	ZCWPW2	9606	likely
153443	SRFBP1	9606	likely
154150	HDGFL1	9606	likely
154968	Oga	10116	likely
156826	Eya2	10116	likely
158880	USP51	9606	likely
161475	Psmd9	10116	likely
161582	DNAAF4	9606	likely
163126	EID2	9606	likely
163589	TDRD5	9606	likely
163732	CITED4	9606	likely
164684	WBP2NL	9606	likely
165631	PARP15	9606	likely
165918	RNF168	9606	likely
168002	DACT2	9606	likely
169981	SPIN3	9606	likely
170067	SUPT20HL2	9606	likely
170261	ZCCHC12	9606	likely
170394	PWWP2B	9606	likely
170463	SSBP4	9606	likely
170472	Recql5	10090	likely
170506	DHX36	9606	likely
170622	COMMD6	9606	likely
170644	Ubn1	10090	likely
170724	Anp32b	10116	likely
170742	Sertad3	10090	likely
170787	Hdac10	10090	likely
170791	Rbm39	10090	likely
170818	Icmt	10116	likely
170823	Glmn	10090	likely
170826	Ppargc1b	10090	likely
170828	Vgll1	10090	likely
170842	Tob1	10116	likely
170851	Map2k1	10116	less likely
170900	Rbm14	10116	likely
170910	Mtdh	10116	likely
170911	Pik3ca	10116	less likely
170914	Nap1l3	10116	likely
170917	Cry2	10116	likely
170922	Ilk	10116	less likely
170930	Sumo2	10090	likely
170956	Ythdc1	10116	likely
171023	ASXL1	9606	likely
171073	Hdgfl2	10116	likely
171086	Trak2	10116	likely
171119	Dscam	10116	likely
171120	Jmjd1c	10116	likely
171124	Mms19	10116	likely
171150	Cdk7	10116	likely
171329	Usp15	10116	likely
171379	Smarca4	10116	likely
171503	Camk1	10116	less likely
171506	H1f8	10090	likely
192119	Dicer1	10090	likely
192147	Polr2m	10116	likely
192170	Eif4a3	10090	less likely
192176	Flna	10090	likely
192191	Med9	10090	likely
192197	Bcas3	10090	likely
192226	Cand2	10116	likely
192231	Hexim1	10090	likely
192269	Sub1	10116	likely
192350	Cdk12	10116	likely
192645	Wbp2	10116	likely
192657	Ell2	10090	likely
193740	Hspa1a	10090	likely
193796	Kdm4b	10090	likely
195018	Zzef1	10090	likely
195814	SDR16C5	9606	likely
196483	EEF2KMT	9606	likely
197370	NSMCE1	9606	likely
200186	CRTC2	9606	likely
200315	APOBEC3A	9606	likely
200316	APOBEC3F	9606	likely
200558	APLF	9606	likely
201097	H1f4	10116	likely
201161	CENPV	9606	likely
201973	PRIMPOL	9606	likely
202151	RANBP3L	9606	likely
202559	KHDRBS2	9606	likely
203611	CDY2B	9606	likely
204851	HIPK1	9606	likely
207965	Vcpkmt	10090	likely
208043	Setd1b	10090	likely
208146	Yeats2	10090	likely
208258	Ankrd33	10090	likely
208727	Hdac4	10090	likely
208908	Ccdc62	10090	likely
209011	Sirt7	10090	likely
209200	Dtx3l	10090	likely
209387	Trim30d	10090	likely
210766	Brcc3	10090	likely
210982	Bicral	10090	likely
211064	Alkbh1	10090	likely
211134	Lzts1	10090	likely
211323	Nrg1	10090	less likely
211329	Ncoa7	10090	likely
211651	Fancd2	10090	likely
211652	Wwc1	10090	likely
211770	Trib1	10090	likely
212377	Mms22l	10090	likely
212427	A730008H23Rik	10090	likely
212728	Tarbp1	10090	likely
213464	Rbbp5	10090	likely
214158	Trim38	10090	likely
214230	Pak6	10090	less likely
214384	Myocd	10090	likely
214498	Cdc73	10090	likely
214572	Prmt7	10090	likely
214575	Tdrd5	10090	likely
214669	L3mbtl2	10090	likely
214764	Edrf1	10090	likely
214917	Antkmt	10090	likely
215031	Vgll2	10090	likely
216154	Med16	10090	likely
216161	Sbno2	10090	likely
216274	Cep290	10090	likely
216439	Agap2	10090	less likely
216799	Nlrp3	10090	likely
216820	Dhrs7b	10090	likely
216825	Usp22	10090	likely
216848	Chd3	10090	likely
216850	Kdm6b	10090	likely
216853	Wrap53	10090	likely
216869	Arrb2	10090	likely
216877	Dhx33	10090	likely
217069	Trim25	10090	likely
217218	Atxn7l3	10090	likely
217410	Trib2	10090	likely
217578	Baz1a	10090	likely
217732	Cipc	10090	likely
217827	Nrde2	10090	likely
217946	Cdca7l	10090	likely
217995	Heatr1	10090	likely
218214	Kdm1b	10090	likely
218333	Ice1	10090	likely
218490	Btf3	10090	likely
218850	Tasor	10090	likely
218952	Fermt2	10090	likely
218973	Wdhd1	10090	likely
219103	Cenpj	10090	likely
219105	Zmym5	10090	likely
219158	Ccar2	10090	likely
219249	Tdrd3	10090	likely
219541	MED19	9606	likely
221037	JMJD1C	9606	likely
221143	EEF1AKMT1	9606	likely
221336	BEND6	9606	likely
221477	C6orf89	9606	likely
221613	H2AC1	9606	likely
221656	KDM1B	9606	likely
222229	LRWD1	9606	likely
223332	Ranbp3l	10090	likely
223499	Dcaf13	10090	likely
223513	Abra	10090	likely
223527	Eny2	10090	likely
223642	Zc3h3	10090	likely
223723	Ttll12	10090	likely
223770	Brd1	10090	likely
223828	Pphln1	10090	likely
223870	Senp1	10090	likely
224432	Scaf4	10090	likely
224440	Setd4	10090	likely
224613	Flywch1	10090	likely
224619	Traf7	10090	likely
224727	Bag6	10090	likely
224826	Ubr2	10090	likely
224836	Usp49	10090	likely
225131	Wac	10090	likely
225182	Rbbp8	10090	likely
225280	Ino80c	10090	likely
225283	Rprd1a	10090	likely
225888	Kmt5b	10090	likely
226169	Pprc1	10090	likely
226409	Zranb3	10090	likely
226432	Ipo9	10090	likely
226519	Lamc1	10090	likely
226691	Ifi207	10090	likely
226695	Ifi205	10090	likely
226830	Smyd2	10090	likely
226976	Kansl3	10090	likely
227195	Ino80d	10090	likely
227292	Ctdsp1	10090	likely
227541	Camk1d	10090	less likely
227737	Niban2	10090	likely
227867	Epc2	10090	likely
228012	Tlk1	10090	likely
228019	Mettl8	10090	likely
228536	Bahd1	10090	likely
228714	Kat14	10090	likely
228775	Trib3	10090	likely
228790	Asxl1	10090	likely
228866	Pcif1	10090	likely
228880	Zmynd8	10090	likely
229003	Helz2	10090	likely
229534	Pbxip1	10090	likely
229615	Pias3	10090	likely
229675	Rsbn1	10090	likely
229700	Rbm15	10090	likely
229937	Znhit6	10090	likely
230085	Phf24	10090	likely
230233	Elp1	10090	likely
230673	Ipo13	10090	likely
230674	Kdm4a	10090	likely
230709	Zmpste24	10090	likely
230753	Thrap3	10090	likely
230796	Wdtc1	10090	likely
230908	Tardbp	10090	likely
230936	Phf13	10090	likely
231051	Kmt2c	10090	likely
231130	Tnip2	10090	likely
231386	Ythdc1	10090	likely
231464	Cnot6l	10090	likely
231571	Rpap2	10090	likely
231769	Sfswap	10090	likely
231889	Bud31	10090	likely
232187	Smyd5	10090	likely
232232	Hdac11	10090	likely
232334	Vgll4	10090	likely
232440	H2aj	10090	likely
232791	Cnot3	10090	likely
232811	Kmt5c	10090	likely
233020	Hipk4	10090	likely
233033	Samd4b	10090	likely
233208	Scaf1	10090	likely
233489	Picalm	10090	less likely
233532	Rsf1	10090	likely
233545	Emsy	10090	likely
233726	Ipo7	10090	likely
233875	Ino80e	10090	likely
233900	Rnf40	10090	likely
233904	Setd1a	10090	likely
233908	Fus	10090	likely
234023	Arglu1	10090	likely
234069	Pcid2	10090	likely
234135	Nsd3	10090	likely
234388	Ccdc124	10090	likely
234594	Cnot1	10090	likely
234686	Fhod1	10090	likely
234736	Rfwd3	10090	likely
234852	Chmp1a	10090	likely
234959	Med17	10090	likely
234988	Mbd3l2	10090	likely
235134	Nfrkb	10090	likely
235441	Usp3	10090	likely
235497	Leo1	10090	likely
235559	Topbp1	10090	likely
235626	Setd2	10090	likely
236312	Ifi209	10090	likely
236511	Ago1	10090	likely
236930	Ercc6l	10090	likely
237052	Tceal1	10090	likely
237465	Ccdc38	10090	likely
237730	Fbll1	10090	likely
237911	Brip1	10090	likely
238330	Irf2bpl	10090	likely
239027	Arhgap22	10090	likely
239364	Tspyl5	10090	likely
239528	Ago2	10090	likely
239706	Mettl22	10090	likely
240025	Dact2	10090	likely
240087	Mdc1	10090	likely
240354	Malt1	10090	likely
240505	Cdc42bpg	10090	less likely
240514	Ccdc85b	10090	likely
241915	Phc3	10090	likely
242285	Sdr16c5	10090	likely
243272	Sbno1	10090	likely
243842	Bicra	10090	likely
243910	Nfkbid	10090	likely
244059	Chd2	10090	likely
244694	Kdm4d	10090	likely
244879	Npat	10090	likely
245000	Atr	10090	likely
245688	Rbbp7	10090	likely
245806	VGLL2	9606	likely
245921	Acvr1c	10116	less likely
245924	Scaf4	10116	likely
245926	Scaf8	10116	likely
246047	Calcoco1	10116	likely
246060	Cdkn1c	10116	likely
246175	CNOT6L	9606	likely
246198	Mllt6	10090	likely
246240	Ripk3	10116	less likely
246273	Trib3	10116	likely
246294	Optn	10116	likely
246296	Lrrc15	10116	likely
246297	Myocd	10116	likely
246756	Tradd	10116	likely
246768	Cby1	10116	likely
252870	Usp7	10090	likely
252891	Sra1	10116	likely
252941	Hdgfl3	10116	likely
253175	CDY1B	9606	likely
253714	MMS22L	9606	likely
253959	RALGAPA1	9606	likely
254048	UBN2	9606	likely
254065	BRWD3	9606	likely
254225	RNF169	9606	likely
255626	H2BC1	9606	likely
256536	TCERG1L	9606	likely
256643	BCLAF3	9606	likely
257218	SHPRH	9606	likely
257397	TAB3	9606	less likely
257632	Nod2	10090	likely
257649	Cenpf	10116	likely
259270	Zfp335	10116	likely
260321	Fkbp4	10116	likely
261730	Aurka	10116	likely
261736	Cops2	10116	likely
264064	Cdk8	10090	likely
266670	Riox2	10116	likely
266709	Pkig	10116	less likely
266711	Lzts1	10116	likely
266712	Rnf40	10116	likely
266713	Mnat1	10116	likely
266740	MAGEA2B	9606	likely
266759	Hspa4	10116	likely
266787	Eaf2	10116	likely
266812	NAP1L5	9606	likely
268281	Shprh	10090	likely
268448	Phf12	10090	likely
268515	Bahcc1	10090	likely
268903	Nrip1	10090	likely
268936	Brpf3	10090	likely
268980	Strn	10090	likely
268996	Ss18	10090	likely
269003	Sap130	10090	likely
269209	Stk36	10090	likely
269254	Setx	10090	likely
269275	Acvr1c	10090	less likely
269344	Ell3	10090	likely
269424	Jade1	10090	likely
269610	Chd5	10090	likely
269881	Map3k10	10090	less likely
269955	Rccd1	10090	likely
269966	Nup98	10090	likely
270110	Irf2bp2	10090	likely
270118	Maml2	10090	likely
270624	Spin4	10090	likely
271305	Phf21b	10090	likely
272359	Irf2bp1	10090	likely
277250	Kdm3b	10090	likely
277744	Srarp	10090	likely
278174	Ssxb3	10090	likely
278240	Spin2c	10090	likely
280658	SSX7	9606	likely
282817	Pycard	10116	likely
282827	Aip	10116	likely
282843	Sorbs3	10116	likely
282844	Rffl	10116	likely
282845	Rnf34	10116	likely
283149	BCL9L	9606	likely
283651	HMGN2P46	9606	likely
283899	INO80E	9606	likely
284058	KANSL1	9606	likely
284119	CAVIN1	9606	likely
284252	KCTD1	9606	likely
284358	MAMSTR	9606	likely
284428	MBD3L5	9606	likely
285051	STPG4	9606	likely
286053	NSMCE2	9606	likely
286205	SCAI	9606	likely
286826	LIN9	9606	likely
286897	Dpy30	10116	likely
286899	Hsbp1	10116	likely
286965	Abra	10116	likely
286975	Skap1	10116	less likely
286988	Pnrc1	10116	likely
287155	Stub1	10116	likely
287249	Cnot6	10116	likely
287280	Skp1	10116	likely
287362	Nlrp3	10116	likely
287375	Flii	10116	likely
287380	Dhrs7b	10116	likely
287422	Per1	10116	likely
287432	Wrap53	10116	likely
287456	Med11	10116	likely
287464	Dhx33	10116	likely
287475	Med31	10116	likely
287533	Inpp5k	10116	less likely
287571	Taf15	10116	likely
287643	Spop	10116	likely
287710	Cavin1	10116	likely
287734	Atxn7l3	10116	likely
287765	Ddx5	10116	likely
287828	Jpt1	10116	likely
287830	Nup85	10116	likely
287834	Recql5	10116	likely
287871	Rptor	10116	likely
287918	Mettl23	10116	likely
287942	Crkl	10116	likely
287961	Cdc45	10116	likely
288077	Hcls1	10116	likely
288242	Chaf1b	10116	likely
288272	Mis18a	10116	likely
288306	Usp16	10116	likely
288416	N4bp2l2	10116	likely
288444	Hsph1	10116	likely
288563	Actl6b	10116	less likely
288597	Fkbp6	10116	likely
288683	Rita1	10116	likely
288710	Rnf10	10116	likely
288770	Naca	10116	likely
289129	Tdrd5	10116	likely
289181	Dcaf6	10116	likely
289185	Creg1	10116	likely
289307	Tfb2m	10116	likely
289372	Smyd2	10116	likely
289468	Abraxas1	10116	likely
289664	Ldb2	10116	likely
289752	Ewsr1	10116	likely
289810	C1d	10116	likely
289831	Commd1	10116	likely
289990	Psmc6	10116	likely
290270	Mphosph8	10116	likely
290284	Sap18	10116	likely
290350	Loxl2	10116	likely
290359	Npm2	10116	likely
290447	Mycbp2	10116	likely
290556	Gnl3	10116	likely
290631	Babam1	10116	likely
290794	Tnks	10116	likely
290829	Ash2l	10116	likely
290831	Nsd3	10116	likely
290912	Arglu1	10116	likely
290925	Coprs	10116	likely
290939	Med10	10116	likely
290997	Uimc1	10116	likely
291137	Gmnn	10116	likely
291145	H1f1	10116	likely
291171	Trim27	10116	likely
291202	Hax1	10116	likely
291245	Actn2	10116	less likely
291259	Zmynd11	10116	likely
291414	Ctdp1	10116	likely
291469	Srfbp1	10116	likely
291541	Cidea	10116	likely
291567	Ppargc1b	10116	likely
291691	Brd8	10116	likely
291703	Ercc3	10116	likely
291705	Iws1	10116	likely
291736	Rprd1a	10116	likely
291737	Ino80c	10116	likely
291772	Kctd1	10116	likely
291787	Rbbp8	10116	likely
291841	Cnot1	10116	likely
291844	Setd6	10116	likely
291912	Nod2	10116	likely
291964	Fhod1	10116	likely
291987	Utp4	10116	likely
291999	Wwp2	10116	likely
292027	Cfdp1	10116	likely
292044	Cdyl2	10116	likely
292064	Banp	10116	likely
292172	Eya4	10116	likely
292206	Trip13	10116	likely
292404	Phf10	10116	likely
292541	Nlrp12	10116	likely
292658	Prkd2	10116	less likely
292747	Fbl	10116	likely
292751	Med29	10116	likely
292888	Ptov1	10116	likely
292889	Med25	10116	likely
292898	Pih1d1	10116	likely
292907	Ruvbl2	10116	likely
292925	Tsg101	10116	likely
292935	Htatip2	10116	likely
293104	Eed	10116	likely
293184	Ctr9	10116	likely
293294	Trim6	10116	likely
293488	Sgf29	10116	likely
293494	Ino80e	10116	likely
293500	Pagr1	10116	likely
293615	Sirt3	10116	likely
293621	Hras	10116	less likely
293668	Brms1	10116	likely
293710	Lgals12	10116	likely
293783	Lpxn	10116	likely
293860	Flna	10116	likely
294007	Pprc1	10116	likely
294030	Sfr1	10116	likely
294258	Nelfe	10116	likely
294276	Brd2	10116	likely
294408	Asf1a	10116	likely
294512	Ascc1	10116	likely
294680	Btf3	10116	likely
294687	Bdp1	10116	likely
294787	Nipbl	10116	likely
294975	Exosc9	10116	likely
295052	Ccna1	10116	likely
295062	Wwtr1	10116	likely
295214	S100a1	10116	less likely
295251	Pygo2	10116	likely
295324	Ttf2	10116	likely
295531	Tnni3k	10116	less likely
295538	Depdc1	10116	likely
295568	Hltf	10116	likely
295654	Ttc21b	10116	likely
295692	Nup35	10116	likely
296078	Pak6	10116	less likely
296084	Ino80	10116	likely
296099	Tp53bp1	10116	likely
296102	Ell3	10116	likely
296293	Cbfa2t2	10116	likely
296301	Raly	10116	likely
296351	Pabpc1l	10116	likely
296374	Zmynd8	10116	likely
296474	Helz2	10116	likely
296501	Hat1	10116	likely
296570	Edf1	10116	likely
296612	Med27	10116	likely
296619	Pkn3	10116	likely
296732	Smarcd3	10116	likely
297093	Cbx3	10116	likely
297333	Smyd1	10116	likely
297453	Hdac11	10116	likely
297523	Vgll4	10116	likely
297576	Dppa3	10116	likely
297597	Ing4	10116	likely
297627	Rhno1	10116	likely
297699	Strap	10116	likely
297805	Sdr16c5	10116	likely
297893	Hdac1	10116	likely
297930	Wwp1	10116	likely
297954	Fhl5	10116	likely
297968	Akirin2	10116	likely
297994	Bag1	10116	likely
298012	Rad23b	10116	likely
298098	Pole3	10116	likely
298144	Kdm4c	10116	likely
298441	Nasp	10116	likely
298508	Ppie	10116	likely
298575	Pink1	10116	less likely
298648	Tardbp	10116	likely
298681	Ssu72	10116	likely
298687	Aurkaip1	10116	likely
299012	Arhgap5	10116	less likely
299043	Eapp	10116	likely
299053	Brms1l	10116	likely
299116	Sav1	10116	likely
299180	Med6	10116	likely
299295	Setd3	10116	likely
299313	Uxt	10116	likely
299343	Tdrd9	10116	likely
299557	Phf8l	10116	likely
299606	Elane	10116	less likely
299607	Med16	10116	likely
299636	Tle2	10116	likely
299638	Sirt6	10116	likely
299691	Cry1	10116	likely
299805	Cnot2	10116	likely
299905	Med30	10116	likely
300029	Top1mt	10116	likely
300084	Rbx1	10116	likely
300117	Phf21b	10116	likely
300160	Lrrk2	10116	likely
300193	Senp1	10116	likely
300206	Kansl2	10116	likely
300222	Mcrs1	10116	likely
300235	Dazap2	10116	likely
300257	Pfdn5	10116	likely
300266	Cbx5	10116	likely
300320	L3mbtl2	10116	likely
300367	Med17	10116	likely
300389	Mbd3l1	10116	likely
300656	Trim29	10116	likely
300673	Bcl9l	10116	likely
300813	Rnf111	10116	likely
300837	Leo1	10116	likely
300891	Morf4l1	10116	likely
300955	Nck1	10116	likely
301059	Myd88	10116	likely
301119	Mllt1	10116	likely
301128	Kdm4b	10116	likely
301430	Orc2	10116	likely
301431	Nif3l1	10116	likely
301442	Sumo1	10116	likely
301513	Cnot9	10116	likely
301515	Rnf25	10116	likely
301516	Stk36	10116	likely
301555	Cul3	10116	likely
301737	Fer	10116	less likely
301965	Tert	10116	likely
302495	Rap2c	10116	likely
302553	Suv39h1	10116	likely
302557	Pqbp1	10116	likely
302593	Tceal1	10116	likely
302612	Tspyl2	10116	likely
302680	Txlng	10116	likely
302711	Tbl1x	10116	likely
302855	Rbmx	10116	likely
303024	Fbxw11	10116	likely
303039	Wwc1	10116	likely
303101	Maml1	10116	likely
303181	Wnt3a	10116	likely
303188	Rai1	10116	likely
303200	Map2k3	10116	less likely
303201	Usp22	10116	likely
303214	Trim16	10116	likely
303241	Chd3	10116	likely
303251	Dvl2	10116	likely
303274	Phf12	10116	likely
303281	Supt6h	10116	likely
303321	Ccnq	10116	likely
303330	Tmem97	10116	less likely
303375	Rad51d	10116	likely
303378	Slfn9	10116	likely
303403	Med13	10116	likely
303504	Mllt6	10116	likely
303539	Kat2a	10116	likely
303547	Ezh1	10116	likely
303580	Hexim2	10116	likely
303614	Smurf2	10116	likely
